tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
8240,Thunnus maccoyii,121907507,0,live,gpr137bb,,G protein-coupled receptor 137Bb,G protein-coupled receptor 137Ba,,2,NC_056534.1,2030929,2054320,minus,8,
8240,Thunnus maccoyii,121907474,0,live,ifngr2,,interferon gamma receptor 2,interferon gamma receptor 2,,11,NC_056543.1,3266306,3279903,minus,8,
8240,Thunnus maccoyii,121907431,0,live,gpr183a,,G protein-coupled receptor 183a,G-protein coupled receptor 183-A,,11,NC_056543.1,23902079,23911770,minus,4,
8240,Thunnus maccoyii,121907238,0,live,glra2,,"glycine receptor, alpha 2",glycine receptor subunit alpha-2,,11,NC_056543.1,19926521,19936711,plus,10,
8240,Thunnus maccoyii,121907078,0,live,ildr1b,,immunoglobulin-like domain containing receptor 1b,immunoglobulin-like domain-containing receptor 1b,,11,NC_056543.1,21750446,21758613,minus,8,
8240,Thunnus maccoyii,121907030,0,live,si:ch211-214p13.9,,cell surface glycoprotein CD200 receptor 1-A,cell surface glycoprotein CD200 receptor 1-A,,11,NC_056543.1,20742392,20748288,plus,7,
8240,Thunnus maccoyii,121907012,0,live,gpr156,,G protein-coupled receptor 156,probable G-protein coupled receptor 156,,11,NC_056543.1,20661874,20674931,plus,12,
8240,Thunnus maccoyii,121906541,0,live,ramp1,,receptor activity modifying protein 1,receptor activity-modifying protein 1,,11,NC_056543.1,9466446,9537803,minus,4,
8240,Thunnus maccoyii,121906360,0,live,grinab,,"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1b (glutamate binding)","glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1b (glutamate binding)",,10,NC_056542.1,18129630,18134570,plus,8,
8240,Thunnus maccoyii,121906293,0,live,lsr,,lipolysis stimulated lipoprotein receptor,lipolysis-stimulated lipoprotein receptor,,10,NC_056542.1,9515749,9535547,plus,11,
8240,Thunnus maccoyii,121906167,0,live,il21r.1,,"interleukin 21 receptor, tandem duplicate 1","interleukin 21 receptor, tandem duplicate 1",,10,NC_056542.1,8373772,8388318,plus,11,
8240,Thunnus maccoyii,121905768,0,live,il6r,,interleukin 6 receptor,interleukin-6 receptor subunit alpha,,10,NC_056542.1,16345280,16357138,plus,10,
8240,Thunnus maccoyii,121905697,0,live,leng1,,leukocyte receptor cluster (LRC) member 1,leukocyte receptor cluster member 1,,10,NC_056542.1,15109263,15114061,plus,6,
8240,Thunnus maccoyii,121905054,0,live,kitb,,"KIT proto-oncogene, receptor tyrosine kinase b","KIT proto-oncogene, receptor tyrosine kinase b",,2,NC_056534.1,38137362,38154580,plus,21,
8240,Thunnus maccoyii,121904097,0,live,ghra,,growth hormone receptor a,growth hormone receptor a,,9,NC_056541.1,14597588,14636875,minus,10,
8240,Thunnus maccoyii,121902483,0,live,leprotl1,,leptin receptor overlapping transcript like 1,leptin receptor overlapping transcript-like 1,,8,NC_056540.1,29257029,29264184,minus,5,
8240,Thunnus maccoyii,121902086,0,live,gabrb2a,,gamma-aminobutyric acid type A receptor subunit beta2a,gamma-aminobutyric acid receptor subunit beta-2a,,8,NC_056540.1,13950707,13980152,plus,10,
8240,Thunnus maccoyii,121902001,0,live,il1rapl2,,interleukin 1 receptor accessory protein-like 2,X-linked interleukin-1 receptor accessory protein-like 2,,8,NC_056540.1,7517280,7677139,plus,17,
8240,Thunnus maccoyii,121901721,0,live,pdgfrb,,"platelet-derived growth factor receptor, beta polypeptide",platelet-derived growth factor receptor beta,,8,NC_056540.1,15173948,15209155,minus,25,
8240,Thunnus maccoyii,121901404,0,live,gria3b,,"glutamate receptor, ionotropic, AMPA 3b",glutamate receptor 3b,,8,NC_056540.1,12713850,12804032,minus,17,
8240,Thunnus maccoyii,121901083,0,live,crlf1b,,cytokine receptor-like factor 1b,cytokine receptor-like factor 1b,,7,NC_056539.1,12862669,12877275,plus,8,
8240,Thunnus maccoyii,121900305,0,live,kita,,"KIT proto-oncogene, receptor tyrosine kinase a",mast/stem cell growth factor receptor kita,,7,NC_056539.1,8895939,8916267,plus,21,
8240,Thunnus maccoyii,121900300,0,live,pdgfra,,"platelet-derived growth factor receptor, alpha polypeptide",platelet-derived growth factor receptor alpha,,7,NC_056539.1,8860572,8878758,plus,30,
8240,Thunnus maccoyii,121899828,0,live,ddr2a,,discoidin domain receptor tyrosine kinase 2a,discoidin domain-containing receptor 2,,7,NC_056539.1,10546071,10578945,minus,17,
8240,Thunnus maccoyii,121899218,0,live,rtn4rl1b,,reticulon 4 receptor-like 1b,reticulon-4 receptor-like 1b,,6,NC_056538.1,23312469,23477834,plus,4,
8240,Thunnus maccoyii,121899216,0,live,folr,,folate receptor,folate receptor,,6,NC_056538.1,14762908,14767647,minus,6,
8240,Thunnus maccoyii,121898840,0,live,chrna10a,,"cholinergic receptor, nicotinic, alpha 10a",neuronal acetylcholine receptor subunit alpha-10a,,6,NC_056538.1,25199412,25203579,plus,5,
8240,Thunnus maccoyii,121898735,0,live,il10ra,,"interleukin 10 receptor, alpha",interleukin-10 receptor subunit alpha,,6,NC_056538.1,19130175,19135133,minus,8,
8240,Thunnus maccoyii,121898515,0,live,grik4,,"glutamate receptor, ionotropic, kainate 4","glutamate receptor ionotropic, kainate 4",,6,NC_056538.1,17987718,18291471,minus,21,
8240,Thunnus maccoyii,121897485,0,live,irak4,,interleukin-1 receptor-associated kinase 4,interleukin-1 receptor-associated kinase 4,,5,NC_056537.1,12028376,12036161,minus,11,
8240,Thunnus maccoyii,121896698,0,live,chrna3,,"cholinergic receptor, nicotinic, alpha 3",neuronal acetylcholine receptor subunit alpha-3,,1,NC_056533.1,12894129,12900841,minus,6,
8240,Thunnus maccoyii,121895947,0,live,npbwr2b,,neuropeptides B/W receptor 2b,neuropeptides B/W receptor type 2b,,4,NC_056536.1,30372964,30381619,minus,4,
8240,Thunnus maccoyii,121895852,0,live,ptpn18,,protein tyrosine phosphatase non-receptor type 18,tyrosine-protein phosphatase non-receptor type 18,,4,NC_056536.1,32875769,32909902,minus,16,
8240,Thunnus maccoyii,121895798,0,live,adrm1,,ADRM1 26S proteasome ubiquitin receptor,proteasomal ubiquitin receptor ADRM1,,4,NC_056536.1,30857908,30865908,minus,10,
8240,Thunnus maccoyii,121895461,0,live,tgfbrap1,,"transforming growth factor, beta receptor associated protein 1",transforming growth factor-beta receptor-associated protein 1 homolog,,1,NC_056533.1,26137152,26152487,plus,14,
8240,Thunnus maccoyii,121895041,0,live,si:ch73-217n20.1,,zona pellucida sperm-binding protein 3 receptor,zona pellucida sperm-binding protein 3 receptor,,4,NC_056536.1,23964241,23969720,plus,11,
8240,Thunnus maccoyii,121894310,0,live,trpc4apa,,"transient receptor potential cation channel, subfamily C, member 4 associated protein a","transient receptor potential cation channel, subfamily C, member 4 associated protein a",,3,NC_056535.1,8254298,8267302,minus,19,
8240,Thunnus maccoyii,121894162,0,live,minar1,,membrane integral NOTCH2 associated receptor 1,major intrinsically disordered Notch2-binding receptor 1,,3,NC_056535.1,11916740,11922129,plus,4,
8240,Thunnus maccoyii,121893694,0,live,errfi1a,,ERBB receptor feedback inhibitor 1a,ERBB receptor feedback inhibitor 1a,,3,NC_056535.1,20836958,20877066,plus,5,
8240,Thunnus maccoyii,121891329,0,live,il17rd,,interleukin 17 receptor D,interleukin-17 receptor D,,3,NC_056535.1,29660111,29694475,minus,16,
8240,Thunnus maccoyii,121891177,0,live,il17ra1a,,interleukin 17 receptor A1a,interleukin 17 receptor A1a,,23,NC_056555.1,1073775,1085057,plus,12,
8240,Thunnus maccoyii,121890743,0,live,ptprb,,protein tyrosine phosphatase receptor type b,receptor-type tyrosine-protein phosphatase beta,,23,NC_056555.1,23746088,23790616,minus,40,
8240,Thunnus maccoyii,121890241,0,live,nmur3,,neuromedin U receptor 3,neuromedin-U receptor 2,,3,NC_056535.1,27415219,27424157,plus,5,
8240,Thunnus maccoyii,121889303,0,live,si:ch73-40a2.1,,tyrosine-protein kinase receptor TYRO3,tyrosine-protein kinase receptor TYRO3,,22,NC_056554.1,1461214,1484086,minus,16,
8240,Thunnus maccoyii,121888810,0,live,ripk3,,receptor-interacting serine-threonine kinase 3,receptor-interacting serine/threonine-protein kinase 3,,22,NC_056554.1,18494293,18512326,plus,14,
8240,Thunnus maccoyii,121888422,0,live,gpr158a,,G protein-coupled receptor 158a,probable G-protein coupled receptor 158,,21,NC_056553.1,7303411,7379407,plus,12,
8240,Thunnus maccoyii,121888347,0,live,nrbp2b,,nuclear receptor binding protein 2b,nuclear receptor-binding protein 2b,,21,NC_056553.1,9026878,9066536,minus,18,
8240,Thunnus maccoyii,121887770,0,live,flt1,,fms related receptor tyrosine kinase 1,vascular endothelial growth factor receptor 1,,21,NC_056553.1,13026538,13061821,minus,31,
8240,Thunnus maccoyii,121886839,0,live,uts2r2,,urotensin-2 receptor 2,urotensin-2 receptor 2,,20,NC_056552.1,22725436,22757616,minus,10,
8240,Thunnus maccoyii,121886657,0,live,nbr1a,,NBR1 autophagy cargo receptor a,NBR1 autophagy cargo receptor a,,20,NC_056552.1,6794392,6806620,minus,22,
8240,Thunnus maccoyii,121886575,0,live,gfra1b,,gdnf family receptor alpha 1b,GDNF family receptor alpha-1b,,20,NC_056552.1,13913313,13941876,minus,11,
8240,Thunnus maccoyii,121886150,0,live,sorcs3,,sortilin related VPS10 domain containing receptor 3a,VPS10 domain-containing receptor SorCS3|sortilin related VPS10 domain containing receptor 3,,2,NC_056534.1,24388829,24593685,minus,27,
8240,Thunnus maccoyii,121886056,0,live,il11ra,,"interleukin 11 receptor, alpha",interleukin-11 receptor subunit alpha,,19,NC_056551.1,9535336,9584196,minus,13,
8240,Thunnus maccoyii,121885524,0,live,traf2b,,Tnf receptor-associated factor 2b,TNF receptor-associated factor 2,,19,NC_056551.1,16032513,16045567,plus,12,
8240,Thunnus maccoyii,121885418,0,live,fgfr1b,,fibroblast growth factor receptor 1b,fibroblast growth factor receptor 1b,,19,NC_056551.1,27409073,27434964,plus,18,
8240,Thunnus maccoyii,121885377,0,live,ptpn11a,,protein tyrosine phosphatase non-receptor type 11a,tyrosine-protein phosphatase non-receptor type 11,,19,NC_056551.1,25973774,25989886,minus,16,
8240,Thunnus maccoyii,121885196,0,live,ghrb,,growth hormone receptor b,growth hormone receptor b,,19,NC_056551.1,5199792,5220570,plus,9,
8240,Thunnus maccoyii,121884485,0,live,crlf3,,cytokine receptor-like factor 3,cytokine receptor-like factor 3,,18,NC_056550.1,26722850,26745113,minus,10,
8240,Thunnus maccoyii,121884006,0,live,nr1h3,,"nuclear receptor subfamily 1, group H, member 3",oxysterols receptor LXR-alpha,,1,NC_056533.1,32051061,32062650,plus,10,
8240,Thunnus maccoyii,121883429,0,live,ramp2,,receptor (G protein-coupled) activity modifying protein 2,receptor activity-modifying protein 2,,18,NC_056550.1,21035693,21040625,plus,7,
8240,Thunnus maccoyii,121882673,0,live,nrbp1,,nuclear receptor binding protein 1,nuclear receptor-binding protein,,17,NC_056549.1,20064840,20075191,plus,18,
8240,Thunnus maccoyii,121882382,0,live,il20ra,,"interleukin 20 receptor, alpha",interleukin-20 receptor subunit alpha,,17,NC_056549.1,13289339,13296572,minus,7,
8240,Thunnus maccoyii,121881161,0,live,gfra4a,,GDNF family receptor alpha 4a,GDNF family receptor alpha-4a,,16,NC_056548.1,5653112,5714845,minus,8,
8240,Thunnus maccoyii,121880961,0,live,crlf1a,,cytokine receptor-like factor 1a,cytokine receptor-like factor 1a,,16,NC_056548.1,11127763,11144944,minus,9,
8240,Thunnus maccoyii,121880571,0,live,si:ch211-15d5.11,,nuclear receptor coactivator 7,nuclear receptor coactivator 7|oxidation resistance protein 1,,16,NC_056548.1,14542222,14555044,minus,17,
8240,Thunnus maccoyii,121913687,0,live,LOC121913687,,toll-like receptor 13,toll-like receptor 13,,15,NC_056547.1,707267,718770,plus,5,
8240,Thunnus maccoyii,121913136,0,live,LOC121913136,,toll-like receptor 13,toll-like receptor 13,,15,NC_056547.1,990007,998156,minus,4,
8240,Thunnus maccoyii,121912675,0,live,LOC121912675,,VPS10 domain-containing receptor SorCS1,VPS10 domain-containing receptor SorCS1,,2,NC_056534.1,24129741,24306828,plus,28,
8240,Thunnus maccoyii,121911999,0,live,LOC121911999,,lutropin-choriogonadotropic hormone receptor-like,lutropin-choriogonadotropic hormone receptor-like,,14,NC_056546.1,20066389,20079152,plus,11,
8240,Thunnus maccoyii,121910869,0,live,LOC121910869,,hepatitis A virus cellular receptor 1 homolog,T-cell immunoglobulin and mucin domain-containing protein 4-like|hepatitis A virus cellular receptor 1 homolog,,13,NC_056545.1,1233575,1248636,plus,13,
8240,Thunnus maccoyii,121909881,0,live,LOC121909881,,glutamate receptor 1-like,glutamate receptor 1-like,,13,NC_056545.1,9378065,9481694,plus,20,
8240,Thunnus maccoyii,121909180,0,live,LOC121909180,,macrophage mannose receptor 1-like,macrophage mannose receptor 1-like,,12,NC_056544.1,20640251,20663923,minus,31,
8240,Thunnus maccoyii,121908742,0,live,LOC121908742,,macrophage mannose receptor 1-like,macrophage mannose receptor 1-like,,12,NC_056544.1,20614983,20634882,minus,32,
8240,Thunnus maccoyii,121907648,0,live,LOC121907648,,interleukin-1 receptor type 2-like,interleukin-1 receptor type 2-like,,11,NC_056543.1,29504254,29509851,minus,7,
8240,Thunnus maccoyii,121907644,0,live,LOC121907644,,interleukin-1 receptor type 2-like,interleukin-1 receptor type 2-like,,11,NC_056543.1,29475173,29495335,minus,10,
8240,Thunnus maccoyii,121907419,0,live,LOC121907419,,bone morphogenetic protein receptor type-2-like,bone morphogenetic protein receptor type-2-like,,11,NC_056543.1,142225,189254,plus,20,
8240,Thunnus maccoyii,121907139,0,live,LOC121907139,,receptor tyrosine-protein kinase erbB-4-like,receptor tyrosine-protein kinase erbB-4-like,,11,NC_056543.1,14466011,14815474,minus,28,
8240,Thunnus maccoyii,121906845,0,live,LOC121906845,,interleukin-1 receptor type 1-like,interleukin-1 receptor type 1-like,,11,NC_056543.1,29333192,29367289,minus,13,
8240,Thunnus maccoyii,121905828,0,live,LOC121905828,,neuronal acetylcholine receptor subunit alpha-7-like,neuronal acetylcholine receptor subunit alpha-7-like,,10,NC_056542.1,15898654,15905836,plus,10,
8240,Thunnus maccoyii,121905721,0,live,LOC121905721,,free fatty acid receptor 3,free fatty acid receptor 3,,10,NC_056542.1,10069117,10072197,minus,2,
8240,Thunnus maccoyii,121901683,0,live,LOC121901683,,neuronal acetylcholine receptor subunit non-alpha-2-like,neuronal acetylcholine receptor subunit non-alpha-2-like,,8,NC_056540.1,17951143,17960197,plus,6,
8240,Thunnus maccoyii,121901682,0,live,LOC121901682,,neuronal acetylcholine receptor subunit alpha-7-like,neuronal acetylcholine receptor subunit alpha-7-like,,8,NC_056540.1,17968280,18007278,plus,10,
8240,Thunnus maccoyii,121900863,0,live,LOC121900863,,trace amine-associated receptor 13c-like,trace amine-associated receptor 13c-like,,7,NC_056539.1,27482515,27485525,plus,3,
8240,Thunnus maccoyii,121900837,0,live,LOC121900837,,nuclear receptor 2C2-associated protein,nuclear receptor 2C2-associated protein,,7,NC_056539.1,11136382,11139519,plus,5,
8240,Thunnus maccoyii,121899817,0,live,LOC121899817,,trace amine-associated receptor 13c-like,trace amine-associated receptor 13c-like,,7,NC_056539.1,27473098,27479690,plus,2,
8240,Thunnus maccoyii,121899491,0,live,LOC121899491,,gonadotropin-releasing hormone II receptor-like,gonadotropin-releasing hormone II receptor-like,,1,NC_056533.1,8781451,8786620,minus,4,
8240,Thunnus maccoyii,121898521,0,live,LOC121898521,,toll-interleukin 1 receptor (TIR) domain containing adaptor protein,toll/interleukin-1 receptor domain-containing adapter protein,,6,NC_056538.1,10212929,10216281,plus,4,
8240,Thunnus maccoyii,121897632,0,live,LOC121897632,,neuronal acetylcholine receptor subunit alpha-7,neuronal acetylcholine receptor subunit alpha-7,,5,NC_056537.1,4927051,4982295,plus,11,
8240,Thunnus maccoyii,121896669,0,live,LOC121896669,,NT-3 growth factor receptor-like,NT-3 growth factor receptor-like,,5,NC_056537.1,34037369,34267289,plus,18,
8240,Thunnus maccoyii,121896506,0,live,LOC121896506,,receptor for retinol uptake stra6-like,receptor for retinol uptake stra6-like,,1,NC_056533.1,34721690,34738511,minus,18,
8240,Thunnus maccoyii,121896213,0,live,LOC121896213,,glutamate receptor-interacting protein 2-like,glutamate receptor-interacting protein 2-like,,4,NC_056536.1,21190487,21219254,plus,24,
8240,Thunnus maccoyii,121895984,0,live,LOC121895984,,polymeric immunoglobulin receptor-like,polymeric immunoglobulin receptor-like|uncharacterized protein LOC121895984,,4,NC_056536.1,35285937,35319992,plus,9,
8240,Thunnus maccoyii,121895107,0,live,LOC121895107,,polymeric immunoglobulin receptor-like,polymeric immunoglobulin receptor-like,,4,NC_056536.1,35250795,35260090,minus,9,
8240,Thunnus maccoyii,121894610,0,live,LOC121894610,,neuronal acetylcholine receptor subunit alpha-7-like,neuronal acetylcholine receptor subunit alpha-7-like,,1,NC_056533.1,30805753,30836582,plus,10,
8240,Thunnus maccoyii,121894009,0,live,LOC121894009,,polymeric immunoglobulin receptor-like,polymeric immunoglobulin receptor-like,,3,NC_056535.1,32860735,32940825,plus,15,
8240,Thunnus maccoyii,121893864,0,live,LOC121893864,,anti-Muellerian hormone type-2 receptor-like,anti-Muellerian hormone type-2 receptor-like,,3,NC_056535.1,22419731,22429451,minus,12,
8240,Thunnus maccoyii,121893717,0,live,LOC121893717,,polymeric immunoglobulin receptor-like,polymeric immunoglobulin receptor-like,,3,NC_056535.1,33004702,33008290,minus,4,
8240,Thunnus maccoyii,121893716,0,live,LOC121893716,,polymeric immunoglobulin receptor-like,polymeric immunoglobulin receptor-like,,3,NC_056535.1,33031764,33058134,minus,7,
8240,Thunnus maccoyii,121892230,0,live,LOC121892230,,nuclear receptor subfamily 0 group B member 1-like,nuclear receptor subfamily 0 group B member 1-like,,24,NC_056556.1,12511483,12512701,plus,2,
8240,Thunnus maccoyii,121892016,0,live,LOC121892016,,activin receptor type-2A-like,activin receptor type-2A-like,,24,NC_056556.1,4708269,4758341,plus,12,
8240,Thunnus maccoyii,121889768,0,live,LOC121889768,,Fc receptor-like protein 5,Fc receptor-like protein 5,,22,NC_056554.1,23385092,23390863,minus,6,
8240,Thunnus maccoyii,121889751,0,live,LOC121889751,,Fc receptor-like protein 5,Fc receptor-like protein 5,,22,NC_056554.1,23324203,23342445,plus,9,
8240,Thunnus maccoyii,121889723,0,live,LOC121889723,,Fc receptor-like protein 5,Fc receptor-like protein 5,,22,NC_056554.1,23394236,23397269,minus,5,
8240,Thunnus maccoyii,121889704,0,live,LOC121889704,,low affinity immunoglobulin gamma Fc region receptor II-a-like,low affinity immunoglobulin gamma Fc region receptor II-a-like,,22,NC_056554.1,22959450,22963562,plus,3,
8240,Thunnus maccoyii,121889703,0,live,LOC121889703,,low affinity immunoglobulin gamma Fc region receptor II-like,low affinity immunoglobulin gamma Fc region receptor II-like,,22,NC_056554.1,26646180,26653595,minus,6,
8240,Thunnus maccoyii,121889695,0,live,LOC121889695,,Fc receptor-like protein 5,Fc receptor-like protein 5,,22,NC_056554.1,24092016,24097885,plus,10,
