"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"7311","synaptic transmission, glutamatergic","Biological Process",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0035249","10/4411","42/14261",10,"plat/LOC121908502/pak1/LOC121894572/cacna1ab/napab/slc1a4/LOC121882106/gria2b/LOC121905499"
"7312","NADH dehydrogenase (quinone) activity","Molecular Function",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0050136","10/4411","42/14261",10,"LOC121892063/ND1/ndufa10/ndufb5/ndufa9a/ndufs3/ndufv3/ndufa4b/ndufv1/ndufs2"
"7313","detection of mechanical stimulus involved in sensory perception","Biological Process",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0050974","10/4411","42/14261",10,"itga2.2/kitb/ptprq/serpine2/atp2b2/col11a1a/tnfb/myca/igf1/LOC121896679"
"7314","karyosome formation","Biological Process",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0061988","10/4411","42/14261",10,"spire1a/tec/nup62l/qrsl1/vrk1/banf1/chek2/clk4a/nup155/pds5b"
"7315","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","Biological Process",0.850803612977127,0.880517051343495,1,0.835648996677269,"GO:0002822","30/4411","114/14261",30,"anxa1a/prkcq/hspa8b/tgfb1a/LOC121908417/loxl3b/si:ch73-22o12.1/smad7/bcl6aa/il10/LOC121909219/tnfb/trpm4a/tap2a/rc3h2/hpxb/p2rx7/dusp22b/LOC121912553/LOC121895215/si:cabz01093077.1/msh6/pnp5a/msh2/LOC121909299/hmgb1b/atad5a/tnfaip3/supt6h/LOC121910100"
"7316","regulation of oogenesis","Biological Process",0.850803612977127,0.880517051343495,1,0.835648996677269,"GO:1905879","30/4411","114/14261",30,"LOC121908502/lasp1/LOC121888075/LOC121908635/stk26/mark1/LOC121900032/prkacab/mark2b/pik3c3/LOC121900198/mapk8a/LOC121904353/LOC121897193/LOC121899294/LOC121909825/dgat1b/igf1/egr1/LOC121896389/wee2/LOC121904007/LOC121884597/prkacaa/cbx1a/nfe2l1b/prkar1aa/nup155/LOC121895414/ulk2"
"7317","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","Biological Process",0.834336446274343,0.883352625630238,1,0.835648996677269,"GO:0002460","24/4411","93/14261",24,"emp2/LOC121881499/ctsh/jag1b/adam17a/tgfb1a/stat3/bcl10/bcl6aa/hrasb/prkcda/LOC121883742/ctsc/lef1/msh6/msh2/LOC121899958/LOC121881355/nbn/dennd1b/hmgb1b/hprt1l/relb/atad5a"
"7318","protein lipidation","Biological Process",0.834336446274343,0.883352625630238,1,0.835648996677269,"GO:0006497","24/4411","93/14261",24,"LOC121913286/atg4c/pigk/ctnnd1/LOC121907764/ppm1aa/golga7ba/atg4b/zdhhc13/ppm1ba/zdhhc5a/pik3c3/pigc/wipi1/zdhhc6/wdr45b/zdhhc3a/gpaa1/zdhhc8b/pign/pigs/abca1b/LOC121896162/zdhhc7"
"7319","intracellular mRNA localization","Biological Process",0.834336446274343,0.883352625630238,1,0.835648996677269,"GO:0008298","24/4411","93/14261",24,"LOC121908635/dync1h1/hsp90aa1.1/rab41/mark1/mthfsd/LOC121899311/LOC121891252/LOC121896087/LOC121898715/cpeb1b/mark2b/dctn2/spire1a/cltca/LOC121910394/hnrnpm/exosc10/LOC121900668/LOC121904007/nfe2l1b/appbp2/hsp90aa1.2/hsp90ab1"
"7320",NA,NA,0.834336446274343,0.883352625630238,1,0.835648996677269,"GO:0042035","24/4411","93/14261",24,"adam19a/cd276/prkcq/LOC121881170/thbs1b/LOC121889057/nmi/rela/klf4/bcl10/il10/inhbb/tnfb/LOC121909825/prg4a/LOC121885413/card11/egr1/syk/si:cabz01093077.1/LOC121899958/LOC121885369/errfi1a/tbk1"
"7321","deacetylase activity","Molecular Function",0.794083372111985,0.883978828980072,1,0.835648996677269,"GO:0019213","14/4411","57/14261",14,"chd4a/brms1/macrod1/chd4b/hdac11/arid4b/ndst2a/LOC121912626/hmg20b/mta2/sirt4/sin3aa/LOC121881306/mta3"
"7322","regulation of endocrine process","Biological Process",0.794083372111985,0.883978828980072,1,0.835648996677269,"GO:0044060","14/4411","57/14261",14,"fgfr1a/fsta/rab11fip1a/LOC121885210/bmp6/inhbb/LOC121901614/gja5a/fgfr4/f2rl1.2/fshr/LOC121892016/tp53/csnk1db"
"7323","outer kinetochore","Cellular Component",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0000940","5/4411","23/14261",5,"LOC121907258/LOC121881346/ube2ib/cenpe/cenpf"
"7324","positive regulation of systemic arterial blood pressure","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0003084","5/4411","23/14261",5,"LOC121896391/rhoab/wnk1b/nr2f2/LOC121897887"
"7325","U2 snRNP","Cellular Component",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0005686","5/4411","23/14261",5,"sf3b2/sf3b1/sf3b3/snrpa/snrpa1"
"7326","mitotic nuclear membrane disassembly","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0007077","5/4411","23/14261",5,"lpin1b/nek6/prkcaa/lpin2/vrk1"
"7327","striatum development","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0021756","5/4411","23/14261",5,"foxp2/drd2a/bbs2/hprt1l/htt"
"7328","germarium-derived female germ-line cyst formation","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0030727","5/4411","23/14261",5,"LOC121898715/ago4/LOC121910394/sptan1/pdcd4b"
"7329","NuA4 histone acetyltransferase complex","Cellular Component",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0035267","5/4411","23/14261",5,"actb1/brd8b/actl6a/ing3/ruvbl2"
"7330","phosphatidylcholine acyl-chain remodeling","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0036151","5/4411","23/14261",5,"mboat2a/LOC121897842/lpcat1/LOC121901282/lpcat3"
"7331","H4/H2A histone acetyltransferase complex","Cellular Component",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0043189","5/4411","23/14261",5,"actb1/brd8b/actl6a/ing3/ruvbl2"
"7332","phosphatidylinositol-3,4-bisphosphate binding","Molecular Function",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0043325","5/4411","23/14261",5,"hip1rb/gab2/akt1/plekha2/plekha1b"
"7333","negative regulation of DNA repair","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0045738","5/4411","23/14261",5,"rnf169/trip12/otub1b/terfa/hmga2"
"7334","female germ-line cyst formation","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0048135","5/4411","23/14261",5,"LOC121898715/ago4/LOC121910394/sptan1/pdcd4b"
"7335","positive regulation of glial cell proliferation","Biological Process",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0060252","5/4411","23/14261",5,"prkci/LOC121909171/myca/igf1/LOC121905968"
"7336","cell-cell adhesion mediator activity","Molecular Function",0.702837767241974,0.884073441099207,1,0.835648996677269,"GO:0098632","5/4411","23/14261",5,"jupa/dspa/LOC121908556/dsc2l/ppp1caa"
"7337","transcription corepressor binding","Molecular Function",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0001222","4/4411","19/14261",4,"fam89b/nek6/nr1d1/per2"
"7338","production of molecular mediator involved in inflammatory response","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0002532","4/4411","19/14261",4,"adam17a/tnfb/syk/seh1l"
"7339","cytochrome-c oxidase activity","Molecular Function",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0004129","4/4411","19/14261",4,"LOC121886881/LOC121885294/LOC121886877/LOC121911701"
"7340","lysophospholipase activity","Molecular Function",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0004622","4/4411","19/14261",4,"aspg/pnpla7b/mgll/abhd12"
"7341","dosage compensation by inactivation of X chromosome","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0009048","4/4411","19/14261",4,"smchd1/pcgf5b/exosc10/LOC121908152"
"7342","positive regulation of glutamate secretion","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0014049","4/4411","19/14261",4,"dpysl2b/LOC121909754/rab3gap1/p2rx7"
"7343",NA,NA,0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0015002","4/4411","19/14261",4,"LOC121886881/LOC121885294/LOC121886877/LOC121911701"
"7344","RISC complex","Cellular Component",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0016442","4/4411","19/14261",4,"ago4/ddx6/LOC121905817/serbp1b"
"7345",NA,NA,0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0016676","4/4411","19/14261",4,"LOC121886881/LOC121885294/LOC121886877/LOC121911701"
"7346","nucleoside kinase activity","Molecular Function",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0019206","4/4411","19/14261",4,"adka/cmpk/tk2/uckl1a"
"7347","RNAi effector complex","Cellular Component",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0031332","4/4411","19/14261",4,"ago4/ddx6/LOC121905817/serbp1b"
"7348","positive regulation of interferon-alpha production","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0032727","4/4411","19/14261",4,"LOC121908417/hmgb1b/stat1a/tbk1"
"7349","endosomal vesicle fusion","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0034058","4/4411","19/14261",4,"ankfy1/rab5c/rabgef1/rab5ab"
"7350","PRC1 complex","Cellular Component",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0035102","4/4411","19/14261",4,"si:ch211-230g15.5/LOC121888230/cbx4/cbx2"
"7351","retinol metabolic process","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0042572","4/4411","19/14261",4,"LOC121904285/retsat.2/dhrs3b/LOC121900546"
"7352","negative regulation of nitric oxide biosynthetic process","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0045019","4/4411","19/14261",4,"cav1/LOC121891066/rgn/il10"
"7353","negative regulation of calcium ion-dependent exocytosis","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0045955","4/4411","19/14261",4,"LOC121890414/notch1a/gnai2b/rap1aa"
"7354","synaptic vesicle budding","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0070142","4/4411","19/14261",4,"LOC121912416/dnm3b/dnm1l/ap3d1"
"7355","cytoplasmic side of rough endoplasmic reticulum membrane","Cellular Component",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0098556","4/4411","19/14261",4,"rpl11/rps15/rpl22/rpl6"
"7356","regulation of postsynaptic membrane neurotransmitter receptor levels","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:0099072","4/4411","19/14261",4,"dnm3b/LOC121899951/kalrna/camk2a"
"7357","negative regulation of nitric oxide metabolic process","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:1904406","4/4411","19/14261",4,"cav1/LOC121891066/rgn/il10"
"7358","regulation of female gonad development","Biological Process",0.680642890381701,0.884517103088222,1,0.835648996677269,"GO:2000194","4/4411","19/14261",4,"src/wt1b/ptger4b/tp53"
"7359","tRNA modification","Biological Process",0.80826343232827,0.885040259234065,1,0.835648996677269,"GO:0006400","17/4411","68/14261",17,"trmu/trmo/nat10/thg1l/pus10/cdk5rap1/aars1/dus3l/rpusd4/trmt9b/trmt1/nfs1/mto1/mettl2a/mtfmt/trmt5/cdkal1"
"7360","histone deacetylase activity","Molecular Function",0.773121543966171,0.885285116009249,1,0.835648996677269,"GO:0004407","11/4411","46/14261",11,"chd4a/brms1/chd4b/hdac11/arid4b/LOC121912626/hmg20b/mta2/sirt4/LOC121881306/mta3"
"7361","inorganic cation import across plasma membrane","Biological Process",0.773121543966171,0.885285116009249,1,0.835648996677269,"GO:0098659","11/4411","46/14261",11,"LOC121891066/atp1a2a/LOC121891211/picalma/slc9a7/slc8a1b/trpm4a/LOC121912682/slc9a6a/slc39a10/atp1b1b"
"7362","inorganic ion import across plasma membrane","Biological Process",0.773121543966171,0.885285116009249,1,0.835648996677269,"GO:0099587","11/4411","46/14261",11,"LOC121891066/atp1a2a/LOC121891211/picalma/slc9a7/slc8a1b/trpm4a/LOC121912682/slc9a6a/slc39a10/atp1b1b"
"7363","retinoid binding","Molecular Function",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0005501","6/4411","27/14261",6,"aldh1a2/LOC121904285/crabp2a/rbp3/nr2f2/rbp5"
"7364","acute-phase response","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0006953","6/4411","27/14261",6,"LOC121899156/stat3/hif1aa/LOC121909303/cebpa/hnrnpk"
"7365","tRNA methylation","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0030488","6/4411","27/14261",6,"trmo/trmt9b/trmt1/mto1/mettl2a/trmt5"
"7366","neurexin family protein binding","Molecular Function",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0042043","6/4411","27/14261",6,"LOC121891899/caska/nrxn2b/LOC121897527/nrxn1a/LOC121884384"
"7367","gravitaxis","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0042332","6/4411","27/14261",6,"snai2/hipk2/LOC121894685/LOC121906926/LOC121906267/rbms2b"
"7368","thermotaxis","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0043052","6/4411","27/14261",6,"cnga2b/LOC121885318/dgki/LOC121888073/cnga3a/LOC121900200"
"7369","phenol-containing compound biosynthetic process","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0046189","6/4411","27/14261",6,"atp7a/dct/LOC121897193/asip1/LOC121889013/tgfb2"
"7370","positive regulation of cardiac muscle cell proliferation","Biological Process",0.718456384291796,0.885493327420026,1,0.835648996677269,"GO:0060045","6/4411","27/14261",6,"fgfr1a/tgfbr3/gli1/notch1a/ncam1b/fgfr2"
"7371","sex determination","Biological Process",0.81849461501597,0.887420449957121,1,0.835648996677269,"GO:0007530","20/4411","79/14261",20,"ccnd2a/cdk6/cdk4/cited4a/gli3/id1/gli1/six4a/LOC121884668/dhx38/wt1b/dhx16/LOC121909730/LOC121884597/med29/snrpa/map3k4/gli2a/snrpa1/otud4"
"7372",NA,NA,0.839350487417819,0.887618983295926,1,0.835648996677269,"GO:0051705","27/4411","104/14261",27,"brinp1/aplp2/cntfr/oxtrb/LOC121883468/appa/en1b/rac3b/arnt/abl2/LOC121886398/nrxn2b/LOC121907218/LOC121901680/sncgb/pcm1/rac1a/tacr1a/kalrna/nrxn1a/paip1/derl2/eif4ebp2/LOC121905968/dnajc9/htt/ubr3"
"7373","regulation of tumor necrosis factor superfamily cytokine production","Biological Process",0.839350487417819,0.887618983295926,1,0.835648996677269,"GO:1903555","27/4411","104/14261",27,"adam8a/clu/LOC121881170/LOC121899214/thbs1b/spon2b/nfatc4/LOC121898195/LOC121908417/twist2/il10/angpt1/pik3r1/LOC121909487/ptger4b/arg2/LOC121906050/si:cabz01093077.1/LOC121885369/arhgef1a/zfp64/hmgb1b/nod1/tnfrsf1a/tnfaip3/errfi1a/tbc1d23"
"7374","transcription by RNA polymerase III","Biological Process",0.730044390490051,0.887976820695529,1,0.835648996677269,"GO:0006383","7/4411","31/14261",7,"ivns1abpa/polr3glb/ice1/polr3g/ice2/znf143b/LOC121881309"
"7375","positive regulation of transcription of Notch receptor target","Biological Process",0.730044390490051,0.887976820695529,1,0.835648996677269,"GO:0007221","7/4411","31/14261",7,"notch3/notch1a/dlgap5/LOC121900498/rcor2/pbx1a/stat1a"
"7376","protein tyrosine kinase activator activity","Molecular Function",0.730044390490051,0.887976820695529,1,0.835648996677269,"GO:0030296","7/4411","31/14261",7,"LOC121885542/LOC121884961/grm5a/abi1a/LOC121882603/efna5b/agrn"
"7377","regulation of T cell receptor signaling pathway","Biological Process",0.730044390490051,0.887976820695529,1,0.835648996677269,"GO:0050856","7/4411","31/14261",7,"ezrb/elf1/si:ch73-22o12.1/rela/bcl10/dusp22b/prkd2"
"7378","mannosylation","Biological Process",0.730044390490051,0.887976820695529,1,0.835648996677269,"GO:0097502","7/4411","31/14261",7,"LOC121912683/pomt1/dpy19l3/large1/sdf2l1/sdf2/alg3"
"7379","triglyceride lipase activity","Molecular Function",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0004806","3/4411","15/14261",3,"lipg/dagla/LOC121897527"
"7380","photoreceptor activity","Molecular Function",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0009881","3/4411","15/14261",3,"kcnn3/elovl4b/gnat2"
"7381","synaptic vesicle budding from presynaptic endocytic zone membrane","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0016185","3/4411","15/14261",3,"LOC121912416/dnm3b/dnm1l"
"7382","dermatan sulfate metabolic process","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0030205","3/4411","15/14261",3,"LOC121888618/cspg4/idua"
"7383","deoxyribonucleotide binding","Molecular Function",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0032552","3/4411","15/14261",3,"st13/hsp90aa1.2/hsp90ab1"
"7384","telomere localization","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0034397","3/4411","15/14261",3,"ankle1/terf1/cep63"
"7385","heparan sulfate sulfotransferase activity","Molecular Function",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0034483","3/4411","15/14261",3,"ndst2a/sulf1/sulf2a"
"7386","SMN-Sm protein complex","Cellular Component",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0034719","3/4411","15/14261",3,"LOC121890513/gemin4/gemin5"
"7387","CD40 receptor complex","Cellular Component",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0035631","3/4411","15/14261",3,"ikbkb/birc2/LOC121908400"
"7388","regulation of lysosomal lumen pH","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0035751","3/4411","15/14261",3,"atp6v0cb/cln5/tmem165"
"7389","outer dynein arm assembly","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0036158","3/4411","15/14261",3,"LOC121909297/odad1/dnal1"
"7390","DNA polymerase complex","Cellular Component",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0042575","3/4411","15/14261",3,"polg/pole/pold4"
"7391","cell-cell adhesion mediated by cadherin","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0044331","3/4411","15/14261",3,"fat1a/clstn1/fer"
"7392","negative regulation of sister chromatid cohesion","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0045875","3/4411","15/14261",3,"chd4a/chd4b/pds5b"
"7393","paraxial mesoderm morphogenesis","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0048340","3/4411","15/14261",3,"LOC121898953/lef1/htt"
"7394","RNA polymerase II preinitiation complex assembly","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0051123","3/4411","15/14261",3,"dachc/tbpl1/tp53"
"7395","neuroendocrine cell differentiation","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0061101","3/4411","15/14261",3,"bmp2b/LOC121907223/LOC121887059"
"7396","anterior Malpighian tubule development","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0061327","3/4411","15/14261",3,"dock1/LOC121884874/bmp2b"
"7397","histone H3-K36 demethylation","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0070544","3/4411","15/14261",3,"kdm4c/kdm2ab/riox2"
"7398","oxidative demethylation","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0070989","3/4411","15/14261",3,"tet2/alkbh3/LOC121895190"
"7399","neuropeptide receptor binding","Molecular Function",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0071855","3/4411","15/14261",3,"edn2/asip1/edn3b"
"7400","meiotic spindle","Cellular Component",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0072687","3/4411","15/14261",3,"cpeb1b/pgrmc1/LOC121912506"
"7401","DNA demethylation","Biological Process",0.646610745862616,0.888363884287322,1,0.835648996677269,"GO:0080111","3/4411","15/14261",3,"apobec2a/tet2/alkbh3"
