"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"4717","phospholipid metabolic process","Biological Process",1.00969077174406,0.476403612397454,0.888573029864914,0.781611719836668,"GO:0006644","95/3106","432/14261",95,"acsl4a/notum1b/LOC121904676/lipg/pdgfra/LOC121897842/pcsk9/mfsd2aa/plce1/ajuba/plaa/pnpla7b/hexb/LOC121910427/sh3glb1a/fgfr1a/acsl3a/pla2g15/phka1a/serinc2/gpd1b/tnfaip8l3/cds1/mboat2a/plcd4b/egfra/LOC121886939/pik3c3/pik3c2a/tmem269/LOC121885218/mfsd2ab/LOC121895409/LOC121896717/ache/slc44a5b/fgf18a/LOC121883727/LOC121904131/hbegfa/LOC121913501/pigc/aspg/pik3r3b/mtmr1a/far1/acsl3b/fgfr4/pik3r1/pi4k2b/sptlc1/slc44a1a/fgfr2/pik3c2g/ndufab1b/mtmr14/pip4p1a/LOC121888563/LOC121884276/lcat/pla2g7/rab4a/LOC121890106/pik3r2/LOC121901282/impa2/serinc2l/fgf5/LOC121894233/tpte/kitb/LOC121882030/LOC121910242/fads2/dgkh/ptpmt1/inpp5jb/smpd2b/inppl1a/chpt1/inpp5f/LOC121888149/idi1/LOC121905571/plpp1a/LOC121897150/LOC121892375/dpm1/fitm1l/pik3ca/LOC121909319/LOC121904377/slc27a1a/dbi/ptenb"
"4718","negative regulation of muscle cell apoptotic process","Biological Process",1.04716959817444,0.476961098239369,0.889047403031772,0.782028990690419,"GO:0010656","13/3106","57/14261",13,"LOC121904676/bmp7b/hspa8b/cav1/LOC121885218/slc25a4/pik3r1/LOC121909022/igf1/smad1/LOC121892375/LOC121899381/trip10a"
"4719","vesicle coat","Cellular Component",1.04716959817444,0.476961098239369,0.889047403031772,0.782028990690419,"GO:0030120","13/3106","57/14261",13,"copz1/cope/LOC121893792/sar1ab/LOC121901058/LOC121882862/sgip1a/LOC121891043/sec23a/ap2s1/synrg/pef1/sec23b"
"4720","regulation of dendritic spine morphogenesis","Biological Process",1.04716959817444,0.476961098239369,0.889047403031772,0.782028990690419,"GO:0061001","13/3106","57/14261",13,"pdlim5a/dbn1/camk2b1/dnm3b/caprin1a/epha4l/LOC121891899/LOC121892330/LOC121906858/LOC121898374/LOC121901076/ptenb/stau2"
"4721","regulation of synapse assembly","Biological Process",1.01120910373164,0.478142896378628,0.891061470523018,0.783800616322516,"GO:0051963","74/3106","336/14261",74,"nanos1/srpx2/thbs2a/acsl4a/pdlim5a/igdcc4/bmp7b/adgrl2a/LOC121893956/prkcaa/snta1/capzb/slit1a/clstn1/mpp7a/LOC121885302/camk2b1/bmp5/abl1/acsl3a/celsr1a/map2k4a/spast/LOC121884384/furina/fnbp1l/LOC121908729/LOC121880985/LOC121907292/arhgap17a/LOC121900198/oxtrb/flrt3/LOC121907988/map1aa/acsl3b/ncam1b/si:dkey-87k14.1/nedd4a/LOC121891899/LOC121892330/LOC121898492/LOC121908560/LOC121906711/katnal1/dbnlb/cdc42l/pak1/slitrk6/LOC121908160/LOC121906858/ptk2aa/pacsin3/waslb/skp1/agrn/celsr2/ephb2b/vps35/wu:fc38h03/foxo3b/katna1/mcoln2/abl2/musk/LOC121900032/pik3ca/enah/nipa2/chd7/spartb/tsc2/LOC121880783/stau2"
"4722","receptor tyrosine kinase binding","Molecular Function",1.03178335515892,0.478488034492233,0.891515825383877,0.784200278558795,"GO:0030971","20/3106","89/14261",20,"numbl/tob1b/ptprfa/tp53/gas6/angpt1/dvl2/nr3c1/LOC121908245/LOC121900182/gab2/pik3r1/ptpn2a/pik3r2/lrp4/map3k21/LOC121891737/myoc/LOC121888149/LOC121898374"
"4723","midbody","Cellular Component",1.0175614764797,0.478603687263503,0.891542502761867,0.784223744667478,"GO:0030496","41/3106","185/14261",41,"LOC121908475/LOC121888899/LOC121897565/sh3glb1a/LOC121885302/LOC121887004/capgb/LOC121912730/rcc2/spast/hsp90b1/LOC121909298/fnbp1l/pik3c3/arl3b/pin1/ralba/calr/LOC121881346/sept7b/anxa11b/ctnnd1/chmp1b/mitd1/aurkb/calr3a/LOC121906032/LOC121909171/ankrd54/pacsin3/LOC121881788/katna1/ttc19/txndc9/svila/LOC121897209/myl9b/znf330/vps37ba/sumo2a/spartb"
"4724","specific granule lumen","Cellular Component",1.05220406739644,0.480400010786735,0.894509903682899,0.78683394693491,"GO:0035580","11/3106","48/14261",11,"ptx3a/LOC121880951/ctsz/cnn2/ghdc/timp2a/ilf2/qsox1/LOC121895179/LOC121912553/jupa"
"4725","photoreceptor cell axon guidance","Biological Process",1.05220406739644,0.480400010786735,0.894509903682899,0.78683394693491,"GO:0072499","11/3106","48/14261",11,"ablim2/abl1/LOC121909664/eya1/LOC121907988/cap2/ncam1b/ptk7b/abl2/abi1a/musk"
"4726","negative regulation of DNA metabolic process","Biological Process",1.02031909565715,0.481414518000371,0.89620925293425,0.78832873829849,"GO:0051053","32/3106","144/14261",32,"tp53/LOC121894026/otub1b/pparg/flcn/hmgb1b/niban2b/magoh/ankle1/igfbp2a/rbm8a/men1/hnrnpa1b/fbxw7/ogg1/LOC121889408/hmga2/parp1/LOC121883449/LOC121908128/klhl15/slx1b/rgn/mre11a/znf830/snai2/inppl1a/gtpbp4/stn1/niban2a/stag2b/rps3"
"4727","digestion","Biological Process",1.03307308435287,0.481597943736825,0.896361055425552,0.788462267679096,"GO:0007586","18/3106","80/14261",18,"pck1/adm2a/inavab/aco1/LOC121894132/crip1/LOC121887119/si/cd36/ldlrb/LOC121905909/atg9a/slc26a6/znf830/ulk2/npc1/LOC121895179/dbi"
"4728","cell recognition","Biological Process",1.01069344381133,0.48189019425431,0.896715298022297,0.788773868589742,"GO:0008037","70/3106","318/14261",70,"colec12/cadm2b/bmp1a/mfge8b/slit1a/cct7/itga8/kirrel3l/LOC121894558/itga6a/itgav/abl1/LOC121890607/itga5/LOC121884840/LOC121886247/prickle1a/si:ch73-22o12.1/cadm3/itga7/neo1a/celsr1a/LOC121909664/dvl2/LOC121891214/aldoab/furina/LOC121912469/bcar1/tenm3/wasf1/wasf3b/LOC121908245/pcdh12/lama5/tnn/LOC121895127/b4galt1l/LOC121907988/arhgap39/nedd9/epha4l/ncam1b/nedd4a/prickle1b/LOC121884280/mmp15a/cd36/clgn/mmp14a/sema3d/flna/LOC121902237/LOC121909245/waslb/kirrel1a/celsr2/cntn3a.1/ephb2b/pvrl2l/sulf1/frya/abl2/LOC121905571/LOC121907944/LOC121888476/mmp14b/LOC121911184/LOC121896866/bzw1a"
"4729","negative regulation of cellular amide metabolic process","Biological Process",1.01519186402068,0.482754271613802,0.898133237821576,0.790021124952348,"GO:0034249","44/3106","199/14261",44,"gapdh/nanos1/tob1b/clu/ncl/prkcaa/ctsa/LOC121882850/stat3/paip2b/LOC121906267/cnot6l/sesn2/LOC121903950/LOC121909298/eif4e2rs1/calr/eif2ak3/mettl3/eif2s1b/LOC121913310/caprin1a/sorl1/igfbp5b/eif4a3/LOC121885442/eif4eb/calr3a/LOC121908274/LOC121901890/LOC121884827/msi1b/igf2bp2a/LOC121894610/samd4a/rbfox1l/enc1/rc3h1b/LOC121887979/LOC121884644/rbm24a/LOC121880783/rps3/bzw1a"
"4730","extrinsic component of cytoplasmic side of plasma membrane","Cellular Component",1.02031909565715,0.484119711596756,0.899382964664355,0.791120416866553,"GO:0031234","30/3106","135/14261",30,"dtna/dab2/cdk16/gng12a/LOC121894507/cav1/LOC121896445/fermt2/abl1/LOC121887004/mcf2la/esyt2b/syk/LOC121896089/LOC121887862/LOC121900072/tec/snx18a/ryr1b/grapa/ptk2aa/LOC121909227/LOC121894742/snx9b/abl2/LOC121903708/LOC121898374/LOC121906882/gnb2/esyt2a"
"4731","insulin receptor binding","Molecular Function",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0005158","9/3106","39/14261",9,"ptprfa/clstn1/si:ch73-335l21.1/LOC121911622/LOC121900182/pik3r1/snx2/igf1/snx1a"
"4732","transcription initiation from RNA polymerase I promoter","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0006361","9/3106","39/14261",9,"polr2h/gtf2h2/cavin1b/polr2f/polr2eb/polr2k/smarcb1a/mapk3/smarca4a"
"4733","photoperiodism","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0009648","9/3106","39/14261",9,"LOC121888854/tp53/LOC121882041/crtc1a/LOC121890628/sik1/LOC121882030/clocka/fosl2"
"4734","heparan sulfate proteoglycan biosynthetic process","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0015012","9/3106","39/14261",9,"LOC121881850/hs6st1a/LOC121886375/LOC121905207/b3gat3/sulf1/LOC121901833/ext1b/hs2st1b"
"4735","chondroitin sulfate biosynthetic process","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0030206","9/3106","39/14261",9,"dcn/chst7/LOC121913506/LOC121897083/LOC121887271/LOC121894669/bgnb/b3gat3/cspg4"
"4736","regulation of protein oligomerization","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0032459","9/3106","39/14261",9,"clu/tp53/sh3glb1a/sorl1/sgtb/snx9b/vps35/trabd2b/riok3"
"4737","translation regulator activity, nucleic acid binding","Molecular Function",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:0090079","9/3106","39/14261",9,"paip2b/LOC121906115/LOC121885442/LOC121901890/LOC121891953/msi1b/samd4a/abcf1/LOC121887979"
"4738","neutrophil migration","Biological Process",1.05956213779781,0.484346043030201,0.899382964664355,0.791120416866553,"GO:1990266","9/3106","39/14261",9,"itgb2/edn3b/prkcaa/prex1/syk/mcoln2/LOC121892361/wdr1/dapk2b"
"4739","purine ribonucleoside metabolic process","Biological Process",1.02527210097587,0.48469824812232,0.89967394498794,0.791376370652581,"GO:0046128","23/3106","103/14261",23,"nt5c1aa/gamt/LOC121909219/gmpr2/nfs1/LOC121882323/ampd3b/LOC121896213/LOC121885462/guk1b/card11/guk1a/pnp5a/dlg3/LOC121891899/mpp1/LOC121894407/gmps/dguok/LOC121882940/ada2a/LOC121907944/LOC121901076"
"4740","forebrain neuron differentiation","Biological Process",1.03468978714528,0.485014039676949,0.89967394498794,0.791376370652581,"GO:0021879","16/3106","71/14261",16,"drd2a/fgfr1a/LOC121909664/LOC121891214/sall3b/sox1a/tfap2c/fgfr2/atf5a/ptk2aa/inhbaa/rapgef2b/dclk2a/LOC121892375/plxna3/LOC121910123"
"4741","positive regulation of TOR signaling","Biological Process",1.03468978714528,0.485014039676949,0.89967394498794,0.791376370652581,"GO:0032008","16/3106","71/14261",16,"gas6/ccnd2a/rragcb/gli2a/xbp1/flcn/gli1/gli3/cdk4/cdk6/mcoln2/pik3ca/rragca/LOC121911871/rraga/tsc2"
"4742","regulation of chemokine production","Biological Process",1.03468978714528,0.485014039676949,0.89967394498794,0.791376370652581,"GO:0032642","16/3106","71/14261",16,"LOC121910722/postnb/epha2a/LOC121905341/f2rl1.2/hmgb1b/arg2/hif1aa/selenok/il10/tlr3/snai2/klf4/mcoln2/epha2b/LOC121898195"
"4743",NA,NA,1.03468978714528,0.485014039676949,0.89967394498794,0.791376370652581,"GO:0044783","16/3106","71/14261",16,"tp53/LOC121894026/prmt1/cnot6l/LOC121896516/gadd45ab/tp63/LOC121891252/men1/LOC121913310/gadd45aa/cdkn1a/plk2b/LOC121894643/arid3a/LOC121896849"
"4744","ensheathment of neurons","Biological Process",1.02031909565715,0.486992034463905,0.903152596798786,0.794436282368561,"GO:0007272","28/3106","126/14261",28,"clu/scd/ndrg1a/prx/pnpla7b/hexb/epb41l3b/LOC121905341/pmp22b/LOC121894696/scn1laa/LOC121894730/tgfb1a/eif2b5/LOC121897459/sh3tc2/ppp3r1a/LOC121909245/cntn3a.1/LOC121891850/ntf3/marveld1/myoc/myo5aa/sbf2/LOC121899381/scdb/ptenb"
"4745","regulation of DNA-templated transcription, elongation","Biological Process",1.03677585526452,0.488824601247492,0.903366447413031,0.794624390875989,"GO:0032784","14/3106","62/14261",14,"dab2/supt16h/paf1/LOC121912560/LOC121881309/nelfa/tsfm/wdr61/thoc5/supt5h/supt4h1/alyref/sbf2/mef2aa"
"4746",NA,NA,1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0000780","7/3106","30/14261",7,"LOC121881346/ube2ib/LOC121913752/aurkb/sgo1/sumo2a/stag2b"
"4747","respiratory chain complex IV assembly","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0008535","7/3106","30/14261",7,"oxa1l/smim20/LOC121907359/LOC121911730/kat14/LOC121883914/LOC121886711"
"4748","cardioblast differentiation","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0010002","7/3106","30/14261",7,"LOC121909664/ece2b/sema3d/bmp4/LOC121903818/nr1h3/notch1a"
"4749","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","Molecular Function",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0016814","7/3106","30/14261",7,"apobec2b/ampd1/ampd3b/apobec2a/zgc:103586/mthfd1l/ada2a"
"4750","fibroblast growth factor binding","Molecular Function",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0017134","7/3106","30/14261",7,"fgfr1a/tgfbr3/LOC121881170/api5/fgfr4/thbs1b/fgfr2"
"4751","isoprenoid binding","Molecular Function",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0019840","7/3106","30/14261",7,"crabp2a/LOC121904285/LOC121907641/aldh1a2/LOC121908505/rbp3/nr2f2"
"4752","plasma lipoprotein particle clearance","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0034381","7/3106","30/14261",7,"pcsk9/soat1/vldlr/cd36/ldlrb/npc1/ap2s1"
"4753",NA,NA,1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0034401","7/3106","30/14261",7,"snrpa/kif5ab/LOC121908635/mta2/LOC121905206/yeats4/LOC121913056"
"4754","exonucleolytic catabolism of deadenylated mRNA","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0043928","7/3106","30/14261",7,"exosc5/lsm7/lsm4/wdr61/skiv2l/exosc7/dcps"
"4755","Sin3-type complex","Cellular Component",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0070822","7/3106","30/14261",7,"LOC121881849/brms1/morf4l1/LOC121912626/ing2/sin3b/sap18"
"4756",NA,NA,1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0070868","7/3106","30/14261",7,"snrpa/kif5ab/LOC121908635/mta2/LOC121905206/yeats4/LOC121913056"
"4757","regulation of phospholipid biosynthetic process","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0071071","7/3106","30/14261",7,"acsl3a/xbp1/fabp3/idh1/acap1/acsl3b/slc27a1a"
"4758","cellular response to ethanol","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0071361","7/3106","30/14261",7,"LOC121907641/pck1/kif5ab/LOC121908505/map3k21/LOC121903509/ptenb"
"4759","perinuclear endoplasmic reticulum","Cellular Component",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0097038","7/3106","30/14261",7,"LOC121899291/LOC121912717/bcap31/pik3r1/capn2b/clgn/dbi"
"4760",NA,NA,1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0097549","7/3106","30/14261",7,"snrpa/kif5ab/LOC121908635/mta2/LOC121905206/yeats4/LOC121913056"
"4761","bone cell development","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:0098751","7/3106","30/14261",7,"nbeal2/fam20cb/LOC121891252/kitb/fli1/rabgap1l/abi1a"
"4762","positive regulation of adherens junction organization","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:1903393","7/3106","30/14261",7,"abl1/LOC121880708/LOC121906924/s100a10a/epb41l5/ptk2aa/myoc"
"4763","presynaptic active zone organization","Biological Process",1.07133505044001,0.489058239262135,0.903366447413031,0.794624390875989,"GO:1990709","7/3106","30/14261",7,"tenm3/LOC121890551/LOC121907988/snx18a/LOC121894766/snx9b/lrp4"
"4764",NA,NA,1.00730482147785,0.489474459553498,0.903945485968026,0.795133728100516,"GO:0023014","86/3106","392/14261",86,"pdgfra/ctsh/dab2/map3k15/angpt1/mapk8a/ppp5c/LOC121905341/LOC121910427/fgfr1a/stk26/camk2b1/itgav/fgd4a/map2k4a/ppm1la/sptb/egfra/gps2/mdfi/calm3a/pak4/LOC121896717/fgf18a/LOC121883727/syk/oxtrb/hbegfa/men1/LOC121907988/tgfb1a/mapk8b/LOC121887119/tec/LOC121895902/map3k5/tnip2/ncam1b/fgfr4/rapgef6/LOC121895267/osr1/fgfr2/pebp1/LOC121890080/dusp5/dbnlb/cdc42l/pak1/LOC121900169/rasal2/ptk2aa/ptger4b/sptbn5/map4k2/LOC121882009/rapgef2b/skp1/mink1/ikbkb/mapk8ip3/igf1/map3k3/pabpn1/fgf5/map3k21/kitb/LOC121910242/smad1/wdr83/LOC121892375/LOC121898195/actn2b/mapk7/LOC121899381/mef2aa/tnfrsf19/ern2/mapk6/map2k7/LOC121911871/rbx1/taok3a/mapk3/slka/eno1a"
"4765","activation of GTPase activity","Biological Process",1.02031909565715,0.490058663436295,0.904644591043333,0.795748678928295,"GO:0090630","26/3106","117/14261",26,"epha2a/tax1bp3/rcc2/dvl2/tbc1d4/LOC121903639/tbc1d2/rgl1/arhgap24/LOC121903750/ccdc125/eif5/tbc1d16/syde2/LOC121898900/LOC121896205/plekhg5b/LOC121905347/ntf3/dennd4a/tbc1d15/dennd4c/rabgap1l/epha2b/LOC121898374/tbc1d1"
"4766","regulation of DNA biosynthetic process","Biological Process",1.02031909565715,0.490058663436295,0.904644591043333,0.795748678928295,"GO:2000278","26/3106","117/14261",26,"LOC121899291/tp53/prkcq/cct7/LOC121910427/wrap53/pparg/niban2b/LOC121896717/men1/hnrnpa1b/cdkn1a/fgfr4/aurkb/LOC121889408/LOC121908128/rgn/fbxo4/klf4/stn1/niban2a/parn/map2k7/smoc2/mapk3/dkc1"
"4767","regulation of adherens junction organization","Biological Process",1.02632097269043,0.491486730674859,0.906545320221756,0.797420609261717,"GO:1903391","19/3106","85/14261",19,"dlc1/LOC121885302/abl1/rcc2/LOC121881170/fnbp1l/LOC121880708/LOC121906924/thbs1b/s100a10a/mmp14a/epb41l5/ptk2aa/gpm6bb/slc9a1a/myoc/mmp14b/ptenb/slka"
"4768","postsynaptic membrane","Cellular Component",1.01095837000892,0.492627621699078,0.906545320221756,0.797420609261717,"GO:0045211","48/3106","218/14261",48,"itgb2/drd2a/chrng/dbn1/snta1/clstn1/grm5a/camk2b1/itgb1a/LOC121912251/chrnb1/dnm3b/LOC121907117/tenm3/chrne/cacna1c/LOC121908502/LOC121896213/LOC121912416/ache/cdh10a/sspn/rapsn/LOC121894730/atp2b2/flrt3/LOC121887276/chrnb3a/ncam1b/dlg3/p2ry1/picalmb/LOC121882862/kcna4/chrna6/cnksr2a/itgb3b/zc4h2/pacsin3/LOC121913129/LOC121894610/LOC121912252/atad1b/LOC121907944/LOC121892375/musk/ptenb/chrnd"
"4769","anterograde axonal transport","Biological Process",1.0395703993488,0.493163342460544,0.906545320221756,0.797420609261717,"GO:0008089","12/3106","53/14261",12,"spast/rab1ba/mgarpa/kif5ab/LOC121908635/map1aa/kif1b/LOC121900169/trim46a/LOC121882410/bloc1s2/kif1c"
"4770","negative regulation of protein dephosphorylation","Biological Process",1.0395703993488,0.493163342460544,0.906545320221756,0.797420609261717,"GO:0035308","12/3106","53/14261",12,"ensab/LOC121884384/cmya5/rcan3/ppp1r14c/LOC121895267/LOC121887238/ppp1r2/ikbkb/rgn/LOC121910522/arpp19a"
"4771","neuron maturation","Biological Process",1.02031909565715,0.493353995383352,0.906545320221756,0.797420609261717,"GO:0042551","24/3106","108/14261",24,"igdcc4/capn3b/LOC121906267/LOC121912256/sox4a/LOC121897594/capn1/pik3c3/cacnb1/nr2e3/irx5a/LOC121895655/capn2b/capn8/skp1/agrn/cspg4/nr5a2/igf2bp2a/myoc/abl2/nr1h3/chd7/stag2b"
"4772",NA,NA,1.02031909565715,0.493353995383352,0.906545320221756,0.797420609261717,"GO:0051817","24/3106","108/14261",24,"gapdh/ptx3a/hspa8b/mmp9/itgav/badb/calm3a/hipk2/tnip1/LOC121886572/LOC121894730/tgfb1a/hnrnpa1b/hmga2/LOC121882009/snw1/pabpn1/gtf2b/nup98/LOC121893682/smarcb1a/smarca4a/rraga/stom"
"4773","B cell activation","Biological Process",1.0164247479638,0.494785797778501,0.906545320221756,0.797420609261717,"GO:0042113","29/3106","131/14261",29,"tpd52/tp53/LOC121902060/itgb1a/abl1/LOC121881793/hmgb1b/gps2/notch2/LOC121906230/card11/klf6a/dock10/pik3r1/dock11/dla/LOC121909022/fzd9b/batf/ptpn2a/il10/zbtb1/malt1/ctps1a/LOC121913721/LOC121894610/kitb/hspd1/LOC121894138"
"4774","regulation of amine transport","Biological Process",1.0164247479638,0.494785797778501,0.906545320221756,0.797420609261717,"GO:0051952","29/3106","131/14261",29,"arl6ip1/drd2a/sncgb/LOC121895672/arg2/nr3c1/LOC121883727/oxtrb/LOC121895127/dpysl2a/entpd1/p2ry1/osr1/chrna6/avpr1aa/dpysl2b/pink1/LOC121896981/cacna1ab/pdcl/LOC121894610/LOC121882030/LOC121911294/LOC121912252/arl6ip5a/LOC121893682/mef2aa/slc38a3b/LOC121911184"
"4775","actomyosin contractile ring contraction","Biological Process",1.09319903106123,0.495077830069534,0.906545320221756,0.797420609261717,"GO:0000916","5/3106","21/14261",5,"LOC121900198/LOC121908160/LOC121897209/LOC121904026/LOC121900032"
