"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"6567","regulation of megakaryocyte differentiation","Biological Process",0.897910539050343,0.722666108080328,0.952574417229137,0.773959976881884,"GO:0045652","14/3369","66/14261",14,"myl9b/thbs1b/hmgb2a/LOC121881170/kmt2a/mef2cb/sin3aa/gata2a/hmgb1a/prkcq/mov10a/gabpa/kdm1a/ash2l"
"6568","vesicle targeting, rough ER to cis-Golgi","Biological Process",0.897910539050343,0.722666108080328,0.952574417229137,0.773959976881884,"GO:0048207","14/3369","66/14261",14,"ctsz/f5/pef1/sec24d/pdcd6/mcfd2/ctsc/sec13/LOC121912073/trappc1/rab1ba/sec24c/sec22bb/tmed10"
"6569","COPII vesicle coating","Biological Process",0.897910539050343,0.722666108080328,0.952574417229137,0.773959976881884,"GO:0048208","14/3369","66/14261",14,"ctsz/f5/pef1/sec24d/pdcd6/mcfd2/ctsc/sec13/LOC121912073/trappc1/rab1ba/sec24c/sec22bb/tmed10"
"6570","neuromuscular process controlling balance","Biological Process",0.897910539050343,0.722666108080328,0.952574417229137,0.773959976881884,"GO:0050885","14/3369","66/14261",14,"hexb/aplp2/slc1a3a/ptprq/LOC121906032/LOC121910695/abr/bcr/atp2b2/LOC121911346/abl1/LOC121883559/LOC121884827/LOC121907218"
"6571",NA,NA,0.9103240488068,0.722734299029149,0.952574417229137,0.773959976881884,"GO:0042035","20/3369","93/14261",20,"adam19a/igf2bp3/thbs1b/LOC121889057/rela/stat5a/LOC121881170/tnfb/klf4/errfi1a/igf2bp1/prg4b/nfkb1/LOC121885369/wnt5a/prkcq/ube2j1/bcl3/cebpb/inhbaa"
"6572","male pronucleus","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0001940","2/3369","10/14261",2,"cbx1a/ccna2"
"6573","tRNA wobble uridine modification","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0002098","2/3369","10/14261",2,"elp1/mocs3"
"6574","tolerance induction","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0002507","2/3369","10/14261",2,"tgfb1a/tnfaip3"
"6575","regulation of vascular associated smooth muscle contraction","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0003056","2/3369","10/14261",2,"map2k1/adra2b"
"6576","sphingosine-1-phosphate receptor signaling pathway","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0003376","2/3369","10/14261",2,"s1pr2/ezrb"
"6577","adenosine deaminase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0004000","2/3369","10/14261",2,"ada/LOC121892095"
"6578","glutathione peroxidase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0004602","2/3369","10/14261",2,"mgst3a/clic2"
"6579","prostanoid receptor activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0004954","2/3369","10/14261",2,"pparg/ppardb"
"6580","ethanol metabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0006067","2/3369","10/14261",2,"LOC121901688/LOC121906420"
"6581","DNA methylation-dependent heterochromatin assembly","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0006346","2/3369","10/14261",2,"hells/sirt1"
"6582","lysine metabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0006553","2/3369","10/14261",2,"slc25a21/LOC121884653"
"6583","G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0007199","2/3369","10/14261",2,"fzd2/gnat2"
"6584",NA,NA,0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0007256","2/3369","10/14261",2,"map3k9/mapkbp1"
"6585","selenium binding","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0008430","2/3369","10/14261",2,"LOC121904575/selenbp1"
"6586","nucleoside diphosphate catabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0009134","2/3369","10/14261",2,"nudt5/entpd4"
"6587","ribonucleoside diphosphate catabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0009191","2/3369","10/14261",2,"nudt5/entpd4"
"6588","negative regulation of phospholipase activity","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0010519","2/3369","10/14261",2,"pla2r1/abl1"
"6589","sodium:proton antiporter activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0015385","2/3369","10/14261",2,"slc9a1a/slc9a7"
"6590","tRNA (guanine) methyltransferase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0016423","2/3369","10/14261",2,"trmt10a/trmt10b"
"6591","MAP kinase tyrosine/serine/threonine phosphatase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0017017","2/3369","10/14261",2,"dusp8a/dusp5"
"6592","Golgi transport complex","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0017119","2/3369","10/14261",2,"cog2/cog6"
"6593","protein oxidation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0018158","2/3369","10/14261",2,"loxl3b/loxl2a"
"6594","pyrimidine nucleotide binding","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0019103","2/3369","10/14261",2,"cad/p2ry4"
"6595","leukotriene biosynthetic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0019370","2/3369","10/14261",2,"mgst3a/lta4h"
"6596","proteasome core complex, alpha-subunit complex","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0019773","2/3369","10/14261",2,"psma6a/LOC121899173"
"6597","forebrain radial glial cell differentiation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0021861","2/3369","10/14261",2,"lrp6/gli3"
"6598","neuronal signal transduction","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0023041","2/3369","10/14261",2,"pkd2/LOC121911346"
"6599","preribosome, small subunit precursor","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0030688","2/3369","10/14261",2,"riok3/tsr1"
"6600","Tat protein binding","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0030957","2/3369","10/14261",2,"mdfic/ctdp1"
"6601","very long-chain fatty acid-CoA ligase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0031957","2/3369","10/14261",2,"slc27a1a/acsl4a"
"6602","cardiolipin biosynthetic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032049","2/3369","10/14261",2,"slc27a1a/LOC121886494"
"6603","bleb assembly","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032060","2/3369","10/14261",2,"lpar1/LOC121896232"
"6604","dense core granule localization","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032253","2/3369","10/14261",2,"LOC121888899/kif1c"
"6605","regulation of gonadotropin secretion","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032276","2/3369","10/14261",2,"fsta/inhbaa"
"6606","histone H3-methyl-lysine-9 demethylase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032454","2/3369","10/14261",2,"kdm7aa/kdm1a"
"6607","regulation of transforming growth factor beta2 production","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0032909","2/3369","10/14261",2,"LOC121898953/hif1aa"
"6608","response to L-ascorbic acid","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0033591","2/3369","10/14261",2,"cat/elna"
"6609","response to hydroxyisoflavone","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0033594","2/3369","10/14261",2,"pdia3/esr2b"
"6610","response to genistein","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0033595","2/3369","10/14261",2,"pdia3/esr2b"
"6611","response to carbon monoxide","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0034465","2/3369","10/14261",2,"xdh/hif1aa"
"6612","chondroitin sulfotransferase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0034481","2/3369","10/14261",2,"LOC121894669/LOC121884836"
"6613","response to histamine","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0034776","2/3369","10/14261",2,"drd2a/LOC121910887"
"6614","1-phosphatidylinositol-4-phosphate 3-kinase activity","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0035005","2/3369","10/14261",2,"pik3ca/pik3c2a"
"6615","SNARE complex assembly","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0035493","2/3369","10/14261",2,"vamp8/vamp4"
"6616","negative regulation of renal sodium excretion","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0035814","2/3369","10/14261",2,"LOC121895898/LOC121894833"
"6617","phosphatidylinositol acyl-chain remodeling","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0036149","2/3369","10/14261",2,"pla2g4ab/mboat7"
"6618","peptidyl-serine autophosphorylation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0036289","2/3369","10/14261",2,"prkcaa/LOC121881354"
"6619","G protein-coupled receptor dimeric complex","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0038037","2/3369","10/14261",2,"ramp2/calcrla"
"6620","positive regulation of cell migration by vascular endothelial growth factor signaling pathway","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0038089","2/3369","10/14261",2,"vegfab/vegfaa"
"6621","fibrinolysis","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0042730","2/3369","10/14261",2,"plat/serpine1"
"6622","peptidoglycan binding","Molecular Function",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0042834","2/3369","10/14261",2,"hk1/nod1"
"6623","relaxation of smooth muscle","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0044557","2/3369","10/14261",2,"slc8a1b/LOC121894833"
"6624",NA,NA,0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0045076","2/3369","10/14261",2,"stat5a/prkcq"
"6625","regulation of circadian sleep/wake cycle, non-REM sleep","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0045188","2/3369","10/14261",2,"ada/LOC121894833"
"6626","ecdysteroid biosynthetic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0045456","2/3369","10/14261",2,"rxraa/npc1"
"6627","pyrimidine ribonucleoside catabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0046133","2/3369","10/14261",2,"upp1/entpd4"
"6628","aldehyde biosynthetic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0046184","2/3369","10/14261",2,"gpia/cacna1ha"
"6629","negative regulation of viral entry into host cell","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0046597","2/3369","10/14261",2,"ptx3a/mid2"
"6630","regulation by virus of viral protein levels in host cell","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0046719","2/3369","10/14261",2,"stat1a/LOC121894388"
"6631","regulation of adult chitin-containing cuticle pigmentation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0048082","2/3369","10/14261",2,"mapk14b/mapk14a"
"6632","establishment of body hair or bristle planar orientation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0048104","2/3369","10/14261",2,"LOC121905675/celsr1a"
"6633","positive regulation of mesodermal cell fate specification","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0048337","2/3369","10/14261",2,"pbx4/sox4a"
"6634",NA,NA,0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0051182","2/3369","10/14261",2,"slc23a2/slc33a1"
"6635","medium-chain fatty acid metabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0051791","2/3369","10/14261",2,"LOC121897527/acot7"
"6636","convergent extension involved in axis elongation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060028","2/3369","10/14261",2,"sfrp5/wnt5a"
"6637","micturition","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060073","2/3369","10/14261",2,"cacna1c/adra1d"
"6638","regulation of cell diameter","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060305","2/3369","10/14261",2,"plek/wasf2"
"6639","positive regulation of ryanodine-sensitive calcium-release channel activity","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060316","2/3369","10/14261",2,"unm_hu7910/LOC121912077"
"6640","ventral spinal cord interneuron fate commitment","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060579","2/3369","10/14261",2,"gli2a/gli3"
"6641","multicellular organismal iron ion homeostasis","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0060586","2/3369","10/14261",2,"slc40a1/bmp6"
"6642","type Is terminal bouton","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0061177","2/3369","10/14261",2,"pum1/ptk2aa"
"6643","regulation of nucleotide-binding oligomerization domain containing signaling pathway","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0070424","2/3369","10/14261",2,"tnfaip3/birc2"
"6644","cellular response to copper ion","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071280","2/3369","10/14261",2,"elna/LOC121890540"
"6645","cellular response to interleukin-2","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071352","2/3369","10/14261",2,"stat5a/cpda"
"6646","cellular response to progesterone stimulus","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071393","2/3369","10/14261",2,"LOC121902846/LOC121894002"
"6647","cellular response to oxygen radical","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071450","2/3369","10/14261",2,"prdx1/nqo1"
"6648","cellular response to superoxide","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071451","2/3369","10/14261",2,"prdx1/nqo1"
"6649","death-inducing signaling complex assembly","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071550","2/3369","10/14261",2,"tnfb/casp8"
"6650","negative regulation of transforming growth factor beta production","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0071635","2/3369","10/14261",2,"met/furina"
"6651","metanephric renal vesicle morphogenesis","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0072283","2/3369","10/14261",2,"smo/bmp4"
"6652","response to hydroxyurea","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0072710","2/3369","10/14261",2,"atrx/timeless"
"6653","pyrimidine nucleotide-sugar transmembrane transport","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0090481","2/3369","10/14261",2,"slc35b1/slc35a3a"
"6654","sphingolipid mediated signaling pathway","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0090520","2/3369","10/14261",2,"s1pr2/ezrb"
"6655","response to oxygen-glucose deprivation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0090649","2/3369","10/14261",2,"tsc1b/aifm1"
"6656","cellular response to oxygen-glucose deprivation","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0090650","2/3369","10/14261",2,"tsc1b/aifm1"
"6657","central region of growth cone","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0090724","2/3369","10/14261",2,"ndel1b/cyfip1"
"6658","ciliary transition fiber","Cellular Component",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0097539","2/3369","10/14261",2,"dzip1/cenpf"
"6659","dense core granule cytoskeletal transport","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:0099519","2/3369","10/14261",2,"LOC121888899/kif1c"
"6660","positive regulation of response to reactive oxygen species","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:1901033","2/3369","10/14261",2,"tnfb/endog"
"6661","guanosine-containing compound catabolic process","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:1901069","2/3369","10/14261",2,"LOC121909219/nt5c3a"
"6662","regulation of ATPase-coupled calcium transmembrane transporter activity","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:1901894","2/3369","10/14261",2,"atp2a1l/LOC121903708"
"6663","dense core granule transport","Biological Process",0.846601365390324,0.723639691225899,0.952574417229137,0.773959976881884,"GO:1901950","2/3369","10/14261",2,"LOC121888899/kif1c"
